"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3405","Add a game to the shopping cart","chromium","Mon Apr 28 18:13:38 GMT 2025","passed","Mon Apr 28 18:13:42 GMT 2025","","steam.test.js","",""
"","2368","Search a game via search bar","chromium","Mon Apr 28 18:13:36 GMT 2025","passed","Mon Apr 28 18:13:38 GMT 2025","","steam.test.js","",""
"","7382","Update profile information on the profile page","firefox","Mon Apr 28 18:14:00 GMT 2025","passed","Mon Apr 28 18:14:08 GMT 2025","","steam.test.js","",""
"","4663","Login to account","chromium","Mon Apr 28 18:13:20 GMT 2025","passed","Mon Apr 28 18:13:25 GMT 2025","","steam.test.js","",""
"","7494","Login to account","firefox","Mon Apr 28 18:13:53 GMT 2025","passed","Mon Apr 28 18:14:00 GMT 2025","","steam.test.js","",""
"","3535","Select a special game category","firefox","Mon Apr 28 18:14:11 GMT 2025","passed","Mon Apr 28 18:14:15 GMT 2025","","steam.test.js","",""
"","5260","Update profile information on the profile page","chromium","Mon Apr 28 18:13:25 GMT 2025","passed","Mon Apr 28 18:13:30 GMT 2025","","steam.test.js","",""
"","2862","Select a special game category","chromium","Mon Apr 28 18:13:33 GMT 2025","passed","Mon Apr 28 18:13:36 GMT 2025","","steam.test.js","",""
"","2655","Change a language","chromium","Mon Apr 28 18:13:30 GMT 2025","passed","Mon Apr 28 18:13:33 GMT 2025","","steam.test.js","",""
"","8687","Search for a friend using a code","firefox","Mon Apr 28 18:14:28 GMT 2025","passed","Mon Apr 28 18:14:37 GMT 2025","","steam.test.js","",""
"","3342","Change a language","firefox","Mon Apr 28 18:14:08 GMT 2025","passed","Mon Apr 28 18:14:11 GMT 2025","","steam.test.js","",""
"","2233","Search a game via search bar","firefox","Mon Apr 28 18:14:15 GMT 2025","passed","Mon Apr 28 18:14:17 GMT 2025","","steam.test.js","",""
"","4000","Remove a game from the shopping cart","chromium","Mon Apr 28 18:13:42 GMT 2025","passed","Mon Apr 28 18:13:46 GMT 2025","","steam.test.js","",""
"","5450","Add a game to the shopping cart","firefox","Mon Apr 28 18:14:17 GMT 2025","passed","Mon Apr 28 18:14:22 GMT 2025","","steam.test.js","",""
"","5754","Remove a game from the shopping cart","firefox","Mon Apr 28 18:14:22 GMT 2025","passed","Mon Apr 28 18:14:28 GMT 2025","","steam.test.js","",""
"","5960","Search for a friend using a code","chromium","Mon Apr 28 18:13:46 GMT 2025","passed","Mon Apr 28 18:13:52 GMT 2025","","steam.test.js","",""
