"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7940","Search friend by the code","firefox","Tue Apr 22 10:30:46 GMT 2025","passed","Tue Apr 22 10:30:54 GMT 2025","","ui.test.js","",""
"","5595","Remove game from the shopping cart","firefox","Tue Apr 22 10:30:40 GMT 2025","passed","Tue Apr 22 10:30:46 GMT 2025","","ui.test.js","",""
"","5141","Update profile data in the profile page","chromium","Tue Apr 22 10:29:45 GMT 2025","passed","Tue Apr 22 10:29:51 GMT 2025","","ui.test.js","",""
"","2094","Search game via search bar","chromium","Tue Apr 22 10:29:56 GMT 2025","passed","Tue Apr 22 10:29:58 GMT 2025","","ui.test.js","",""
"","5758","Login to account","firefox","Tue Apr 22 10:30:12 GMT 2025","passed","Tue Apr 22 10:30:18 GMT 2025","","ui.test.js","",""
"","3582","Add game to the shopping cart","chromium","Tue Apr 22 10:29:58 GMT 2025","passed","Tue Apr 22 10:30:02 GMT 2025","","ui.test.js","",""
"","5065","Add game to the shopping cart","firefox","Tue Apr 22 10:30:35 GMT 2025","passed","Tue Apr 22 10:30:40 GMT 2025","","ui.test.js","",""
"","3582","Select a special game category","firefox","Tue Apr 22 10:30:29 GMT 2025","passed","Tue Apr 22 10:30:33 GMT 2025","","ui.test.js","",""
"","6406","Search friend by the code","chromium","Tue Apr 22 10:30:05 GMT 2025","passed","Tue Apr 22 10:30:12 GMT 2025","","ui.test.js","",""
"","7678","Update profile data in the profile page","firefox","Tue Apr 22 10:30:19 GMT 2025","passed","Tue Apr 22 10:30:26 GMT 2025","","ui.test.js","",""
"","2927","Select a special game category","chromium","Tue Apr 22 10:29:53 GMT 2025","passed","Tue Apr 22 10:29:56 GMT 2025","","ui.test.js","",""
"","2804","Change language","firefox","Tue Apr 22 10:30:26 GMT 2025","passed","Tue Apr 22 10:30:29 GMT 2025","","ui.test.js","",""
"","2347","Search game via search bar","firefox","Tue Apr 22 10:30:33 GMT 2025","passed","Tue Apr 22 10:30:35 GMT 2025","","ui.test.js","",""
"","3631","Remove game from the shopping cart","chromium","Tue Apr 22 10:30:02 GMT 2025","passed","Tue Apr 22 10:30:05 GMT 2025","","ui.test.js","",""
"","5031","Login to account","chromium","Tue Apr 22 10:29:40 GMT 2025","passed","Tue Apr 22 10:29:45 GMT 2025","","ui.test.js","",""
"","2338","Change language","chromium","Tue Apr 22 10:29:51 GMT 2025","passed","Tue Apr 22 10:29:53 GMT 2025","","ui.test.js","",""
