"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6929","Add a game to the shopping cart","chromium","Sat May 17 01:37:08 GMT 2025","passed","Sat May 17 01:37:14 GMT 2025","","functional.test.js","",""
"","14584","Update profile information on the profile page","firefox","Sat May 17 01:37:25 GMT 2025","passed","Sat May 17 01:37:40 GMT 2025","","functional.test.js","",""
"","14619","Search for a friend using a code","firefox","Sat May 17 01:37:50 GMT 2025","passed","Sat May 17 01:38:04 GMT 2025","","functional.test.js","",""
"","7786","Remove a game from the shopping cart","chromium","Sat May 17 01:37:10 GMT 2025","passed","Sat May 17 01:37:18 GMT 2025","","functional.test.js","",""
"","9404","Add a game to the shopping cart","firefox","Sat May 17 01:37:40 GMT 2025","passed","Sat May 17 01:37:50 GMT 2025","","functional.test.js","",""
"","3666","Search a game via search bar","firefox","Sat May 17 01:37:55 GMT 2025","passed","Sat May 17 01:37:59 GMT 2025","","navigation.test.js","",""
"","9370","Update profile information on the profile page","chromium","Sat May 17 01:36:54 GMT 2025","passed","Sat May 17 01:37:04 GMT 2025","","functional.test.js","",""
"","4885","Select a special game category","firefox","Sat May 17 01:37:50 GMT 2025","passed","Sat May 17 01:37:55 GMT 2025","","navigation.test.js","",""
"","10004","Login to account","firefox","Sat May 17 01:37:24 GMT 2025","passed","Sat May 17 01:37:34 GMT 2025","","authorization.test.js","",""
"","9637","Remove a game from the shopping cart","firefox","Sat May 17 01:37:40 GMT 2025","passed","Sat May 17 01:37:50 GMT 2025","","functional.test.js","",""
"","4953","Change a language","firefox","Sat May 17 01:37:35 GMT 2025","passed","Sat May 17 01:37:40 GMT 2025","","functional.test.js","",""
"","2351","Search a game via search bar","chromium","Sat May 17 01:37:22 GMT 2025","passed","Sat May 17 01:37:24 GMT 2025","","navigation.test.js","",""
"","7015","Login to account","chromium","Sat May 17 01:36:54 GMT 2025","passed","Sat May 17 01:37:01 GMT 2025","","authorization.test.js","",""
"","8756","Search for a friend using a code","chromium","Sat May 17 01:37:15 GMT 2025","passed","Sat May 17 01:37:23 GMT 2025","","functional.test.js","",""
"","4689","Change a language","chromium","Sat May 17 01:37:05 GMT 2025","passed","Sat May 17 01:37:10 GMT 2025","","functional.test.js","",""
"","4070","Select a special game category","chromium","Sat May 17 01:37:18 GMT 2025","passed","Sat May 17 01:37:22 GMT 2025","","navigation.test.js","",""
