"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5803","Change a language","firefox","Sat May 17 01:03:09 GMT 2025","passed","Sat May 17 01:03:14 GMT 2025","","functional.test.js","",""
"","11511","Update profile information on the profile page","chromium","Sat May 17 01:02:15 GMT 2025","passed","Sat May 17 01:02:26 GMT 2025","","functional.test.js","",""
"","13392","Remove a game from the shopping cart","firefox","Sat May 17 01:03:15 GMT 2025","passed","Sat May 17 01:03:29 GMT 2025","","functional.test.js","",""
"","11270","Remove a game from the shopping cart","chromium","Sat May 17 01:02:30 GMT 2025","passed","Sat May 17 01:02:42 GMT 2025","","functional.test.js","",""
"","4526","Search a game via search bar","firefox","Sat May 17 01:03:39 GMT 2025","passed","Sat May 17 01:03:43 GMT 2025","","navigation.test.js","",""
"","12534","Add a game to the shopping cart","firefox","Sat May 17 01:03:15 GMT 2025","passed","Sat May 17 01:03:28 GMT 2025","","functional.test.js","",""
"","4639","Change a language","chromium","Sat May 17 01:02:25 GMT 2025","passed","Sat May 17 01:02:30 GMT 2025","","functional.test.js","",""
"","10238","Add a game to the shopping cart","chromium","Sat May 17 01:02:28 GMT 2025","passed","Sat May 17 01:02:38 GMT 2025","","functional.test.js","",""
"","16058","Search for a friend using a code","firefox","Sat May 17 01:03:30 GMT 2025","passed","Sat May 17 01:03:46 GMT 2025","","functional.test.js","",""
"","17715","Update profile information on the profile page","firefox","Sat May 17 01:02:56 GMT 2025","passed","Sat May 17 01:03:14 GMT 2025","","functional.test.js","",""
"","8936","Login to account","chromium","Sat May 17 01:02:15 GMT 2025","passed","Sat May 17 01:02:24 GMT 2025","","authorization.test.js","",""
"","2998","Search a game via search bar","chromium","Sat May 17 01:02:51 GMT 2025","passed","Sat May 17 01:02:54 GMT 2025","","navigation.test.js","",""
"","4757","Select a special game category","chromium","Sat May 17 01:02:45 GMT 2025","passed","Sat May 17 01:02:50 GMT 2025","","navigation.test.js","",""
"","12393","Search for a friend using a code","chromium","Sat May 17 01:02:41 GMT 2025","passed","Sat May 17 01:02:54 GMT 2025","","functional.test.js","",""
"","6432","Select a special game category","firefox","Sat May 17 01:03:31 GMT 2025","passed","Sat May 17 01:03:38 GMT 2025","","navigation.test.js","",""
"","11972","Login to account","firefox","Sat May 17 01:02:55 GMT 2025","passed","Sat May 17 01:03:07 GMT 2025","","authorization.test.js","",""
