"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7917","Change a language","chromium","Sat May 17 11:39:07 GMT 2025","passed","Sat May 17 11:39:14 GMT 2025","","functional.test.js","",""
"","6208","Search a game via search bar","firefox","Sat May 17 11:40:04 GMT 2025","passed","Sat May 17 11:40:10 GMT 2025","","navigation.test.js","",""
"","23438","Search for a friend using a code","firefox","Sat May 17 11:39:49 GMT 2025","passed","Sat May 17 11:40:12 GMT 2025","","functional.test.js","",""
"","10956","Login to account","chromium","Sat May 17 11:39:06 GMT 2025","passed","Sat May 17 11:39:17 GMT 2025","","authorization.test.js","",""
"","6914","Select a special game category","chromium","Sat May 17 11:39:18 GMT 2025","passed","Sat May 17 11:39:25 GMT 2025","","navigation.test.js","",""
"","21786","Remove a game from the shopping cart","firefox","Sat May 17 11:39:42 GMT 2025","passed","Sat May 17 11:40:04 GMT 2025","","functional.test.js","",""
"","10509","Remove a game from the shopping cart","chromium","Sat May 17 11:39:15 GMT 2025","passed","Sat May 17 11:39:25 GMT 2025","","functional.test.js","",""
"","12237","Search for a friend using a code","chromium","Sat May 17 11:39:18 GMT 2025","passed","Sat May 17 11:39:30 GMT 2025","","functional.test.js","",""
"","14530","Update profile information on the profile page","chromium","Sat May 17 11:39:07 GMT 2025","passed","Sat May 17 11:39:21 GMT 2025","","functional.test.js","",""
"","23411","Add a game to the shopping cart","firefox","Sat May 17 11:39:33 GMT 2025","passed","Sat May 17 11:39:56 GMT 2025","","functional.test.js","",""
"","21118","Login to account","firefox","Sat May 17 11:39:26 GMT 2025","passed","Sat May 17 11:39:48 GMT 2025","","authorization.test.js","",""
"","12024","Update profile information on the profile page","firefox","Sat May 17 11:40:09 GMT 2025","passed","Sat May 17 11:40:21 GMT 2025","","functional.test.js","",""
"","10800","Add a game to the shopping cart","chromium","Sat May 17 11:39:07 GMT 2025","passed","Sat May 17 11:39:17 GMT 2025","","functional.test.js","",""
"","4405","Search a game via search bar","chromium","Sat May 17 11:39:21 GMT 2025","passed","Sat May 17 11:39:26 GMT 2025","","navigation.test.js","",""
"","9460","Select a special game category","firefox","Sat May 17 11:39:58 GMT 2025","passed","Sat May 17 11:40:08 GMT 2025","","navigation.test.js","",""
"","12868","Change a language","firefox","Sat May 17 11:39:27 GMT 2025","passed","Sat May 17 11:39:40 GMT 2025","","functional.test.js","",""
