"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7793","Login to account","firefox","Mon Apr 21 18:11:35 GMT 2025","passed","Mon Apr 21 18:11:42 GMT 2025","","ui.test.js","",""
"","9095","Search friend by the code","firefox","Mon Apr 21 18:12:12 GMT 2025","passed","Mon Apr 21 18:12:21 GMT 2025","","ui.test.js","",""
"","7360","Search friend by the code","chromium","Mon Apr 21 18:11:26 GMT 2025","passed","Mon Apr 21 18:11:34 GMT 2025","","ui.test.js","",""
"","3883","Add game to the shopping cart","chromium","Mon Apr 21 18:11:17 GMT 2025","passed","Mon Apr 21 18:11:21 GMT 2025","","ui.test.js","",""
"","2694","Change language","chromium","Mon Apr 21 18:11:10 GMT 2025","passed","Mon Apr 21 18:11:13 GMT 2025","","ui.test.js","",""
"","2965","Select a special game category","firefox","Mon Apr 21 18:11:55 GMT 2025","passed","Mon Apr 21 18:11:58 GMT 2025","","ui.test.js","",""
"","5015","Remove game from the shopping cart","chromium","Mon Apr 21 18:11:21 GMT 2025","passed","Mon Apr 21 18:11:26 GMT 2025","","ui.test.js","",""
"","2223","Search game via search bar","firefox","Mon Apr 21 18:11:58 GMT 2025","passed","Mon Apr 21 18:12:00 GMT 2025","","ui.test.js","",""
"","2170","Select a special game category","chromium","Mon Apr 21 18:11:13 GMT 2025","passed","Mon Apr 21 18:11:15 GMT 2025","","ui.test.js","",""
"","3363","Change language","firefox","Mon Apr 21 18:11:51 GMT 2025","passed","Mon Apr 21 18:11:55 GMT 2025","","ui.test.js","",""
"","5676","Login to account","chromium","Mon Apr 21 18:10:55 GMT 2025","passed","Mon Apr 21 18:11:00 GMT 2025","","ui.test.js","",""
"","7032","Update profile data in the profile page","chromium","Mon Apr 21 18:11:03 GMT 2025","passed","Mon Apr 21 18:11:10 GMT 2025","","ui.test.js","",""
"","8385","Update profile data in the profile page","firefox","Mon Apr 21 18:11:43 GMT 2025","passed","Mon Apr 21 18:11:51 GMT 2025","","ui.test.js","",""
"","5259","Add game to the shopping cart","firefox","Mon Apr 21 18:12:00 GMT 2025","passed","Mon Apr 21 18:12:05 GMT 2025","","ui.test.js","",""
"","2221","Search game via search bar","chromium","Mon Apr 21 18:11:15 GMT 2025","passed","Mon Apr 21 18:11:17 GMT 2025","","ui.test.js","",""
"","6492","Remove game from the shopping cart","firefox","Mon Apr 21 18:12:05 GMT 2025","passed","Mon Apr 21 18:12:12 GMT 2025","","ui.test.js","",""
